CustomerID,Recency,Frequency,Monetary,Segment_Raw,Segment
15940,311,1,35.8,1,At Risk / Lost
15942,134,1,337.44,0,Regular Customers
15944,277,1,325.1,1,At Risk / Lost
15945,365,1,181.0,1,At Risk / Lost
15947,83,1,1708.24,0,Regular Customers
15948,8,2,955.24,0,Regular Customers
15949,17,2,364.72,0,Regular Customers
15950,32,4,1765.51,0,Regular Customers
15951,9,2,708.22,0,Regular Customers
15952,34,4,806.57,0,Regular Customers
15953,15,8,1659.38,0,Regular Customers
15955,24,14,4416.26,0,Regular Customers
15957,32,1,428.89,0,Regular Customers
15958,74,1,104.35,0,Regular Customers
15963,20,2,470.76,0,Regular Customers
15965,17,4,845.64,0,Regular Customers
15967,23,2,418.83,0,Regular Customers
15969,3,3,666.1,0,Regular Customers
15970,304,1,314.1,1,At Risk / Lost
15971,18,12,4199.85,0,Regular Customers
15973,367,1,307.82000000000005,1,At Risk / Lost
15974,39,7,3442.15,0,Regular Customers
15975,84,1,371.01,0,Regular Customers
15976,165,2,430.94,1,At Risk / Lost
15977,17,2,1054.73,0,Regular Customers
15978,77,1,1098.78,0,Regular Customers
15980,89,3,2398.86,0,Regular Customers
15981,25,8,3408.48,0,Regular Customers
15983,22,4,1475.02,0,Regular Customers
15984,3,10,2837.67,0,Regular Customers
15985,123,2,1142.42,0,Regular Customers
15986,30,1,168.12,0,Regular Customers
15987,12,7,1451.28,0,Regular Customers
15988,19,1,158.03,0,Regular Customers
15990,44,2,792.11,0,Regular Customers
15992,4,1,41.99,0,Regular Customers
15993,9,7,2797.57,0,Regular Customers
15994,55,1,427.07,0,Regular Customers
15996,88,6,1060.68,0,Regular Customers
15998,37,5,3089.97,0,Regular Customers
16000,3,3,12393.7,0,Regular Customers
16003,30,5,2735.37,0,Regular Customers
16005,12,4,615.39,0,Regular Customers
16006,211,1,101.4,1,At Risk / Lost
16007,48,4,1701.94,0,Regular Customers
16008,24,3,478.78,0,Regular Customers
16009,22,4,992.71,0,Regular Customers
16010,246,3,407.5,1,At Risk / Lost
16011,8,16,3362.71,3,Loyal Customers
16012,35,3,1415.29,0,Regular Customers
16013,4,47,37130.6,3,Loyal Customers
16014,38,3,662.38,0,Regular Customers
16015,4,3,705.39,0,Regular Customers
16016,3,8,1508.76,0,Regular Customers
16017,47,1,211.88,0,Regular Customers
16018,39,2,408.9,0,Regular Customers
16019,47,9,3786.24,0,Regular Customers
16020,17,3,851.01,0,Regular Customers
16022,260,1,628.28,1,At Risk / Lost
16023,46,3,719.81,0,Regular Customers
16024,12,1,251.24,0,Regular Customers
16025,30,1,439.66,0,Regular Customers
16026,43,1,236.09,0,Regular Customers
16027,92,6,934.62,0,Regular Customers
16029,39,63,81024.84,2,Champions
16030,310,1,331.24,1,At Risk / Lost
16031,92,2,548.94,0,Regular Customers
16033,6,20,8816.4,3,Loyal Customers
16034,196,3,437.7000000000001,1,At Risk / Lost
16036,87,2,758.9200000000001,0,Regular Customers
16037,270,3,855.02,1,At Risk / Lost
16038,8,3,471.78,0,Regular Customers
16040,65,3,1313.55,0,Regular Customers
16041,31,3,3166.4,0,Regular Customers
16042,22,5,1197.27,0,Regular Customers
16043,38,4,773.99,0,Regular Customers
16045,120,4,1340.7,0,Regular Customers
16048,373,2,256.44,1,At Risk / Lost
16049,40,3,1111.79,0,Regular Customers
16050,174,1,137.9,1,At Risk / Lost
16052,54,1,362.06,0,Regular Customers
16053,33,2,1511.95,0,Regular Customers
16054,145,1,783.9,1,At Risk / Lost
16055,221,1,134.8,1,At Risk / Lost
16056,45,1,664.85,0,Regular Customers
16057,16,7,2263.12,0,Regular Customers
16059,66,6,1459.86,0,Regular Customers
16062,10,4,1153.62,0,Regular Customers
16063,260,1,335.32,1,At Risk / Lost
16065,365,1,372.09,1,At Risk / Lost
16066,17,5,1521.87,0,Regular Customers
16070,22,2,852.15,0,Regular Customers
16071,45,1,326.24,0,Regular Customers
16072,288,1,584.3199999999999,1,At Risk / Lost
16073,297,1,122.4,1,At Risk / Lost
16076,3,10,2234.73,0,Regular Customers
16078,284,1,79.2,1,At Risk / Lost
16079,17,3,1352.0,0,Regular Customers
16080,82,2,217.16,0,Regular Customers
16081,56,5,2806.9,0,Regular Customers
16083,101,2,1317.62,0,Regular Customers
16084,299,1,436.18,1,At Risk / Lost
16085,23,5,981.51,0,Regular Customers
16086,59,5,1121.39,0,Regular Customers
16091,155,2,315.06,1,At Risk / Lost
16092,115,3,817.86,0,Regular Customers
16093,107,1,17.0,0,Regular Customers
16094,12,4,1078.23,0,Regular Customers
16096,264,1,320.62,1,At Risk / Lost
16097,240,1,185.05,1,At Risk / Lost
16098,88,7,2005.63,0,Regular Customers
16099,50,3,731.9,0,Regular Customers
16101,71,1,1290.7,0,Regular Customers
16102,42,3,1842.14,0,Regular Customers
16103,7,6,1429.64,0,Regular Customers
16104,62,1,302.36,0,Regular Customers
16105,249,1,336.96,1,At Risk / Lost
16106,66,1,108.38,0,Regular Customers
16107,18,7,3204.1600000000003,0,Regular Customers
16108,85,1,842.5,0,Regular Customers
16109,219,2,611.88,1,At Risk / Lost
16110,45,3,1337.48,0,Regular Customers
16112,143,4,195.74,0,Regular Customers
16113,183,1,161.38,1,At Risk / Lost
16114,171,1,135.75000000000003,1,At Risk / Lost
16115,10,8,1667.97,0,Regular Customers
16116,212,1,612.78,1,At Risk / Lost
16117,190,1,232.21,1,At Risk / Lost
16119,8,2,423.36,0,Regular Customers
16120,59,4,1309.14,0,Regular Customers
16121,57,2,867.11,0,Regular Customers
16122,73,4,684.42,0,Regular Customers
16123,52,1,307.78000000000003,0,Regular Customers
16124,317,1,249.0,1,At Risk / Lost
16125,367,1,289.35,1,At Risk / Lost
16126,29,4,6287.77,0,Regular Customers
16127,39,1,656.25,0,Regular Customers
16128,18,5,1880.22,0,Regular Customers
16131,52,6,3506.54,0,Regular Customers
16133,4,33,14589.04,3,Loyal Customers
16134,22,2,618.09,0,Regular Customers
16135,263,1,517.55,1,At Risk / Lost
16136,60,3,709.38,0,Regular Customers
16139,19,3,635.4100000000001,0,Regular Customers
16140,66,2,725.1800000000001,0,Regular Customers
16141,88,1,620.4,0,Regular Customers
16142,250,1,535.34,1,At Risk / Lost
16143,3,6,2424.94,0,Regular Customers
16144,247,1,175.2,1,At Risk / Lost
16145,9,11,3799.49,0,Regular Customers
16146,157,3,734.13,1,At Risk / Lost
16147,134,1,375.0,0,Regular Customers
16148,296,1,76.32000000000001,1,At Risk / Lost
16149,5,2,280.52,0,Regular Customers
16150,43,5,2053.02,0,Regular Customers
16152,269,1,1829.04,1,At Risk / Lost
16153,50,5,1824.23,0,Regular Customers
16156,9,9,3122.04,0,Regular Customers
16157,16,3,656.69,0,Regular Customers
16159,282,1,348.2,1,At Risk / Lost
16160,65,2,1025.44,0,Regular Customers
16161,2,19,5575.56,3,Loyal Customers
16162,252,1,37.4,1,At Risk / Lost
16163,232,2,856.6,1,At Risk / Lost
16164,17,3,822.48,0,Regular Customers
16168,11,27,3787.6,3,Loyal Customers
16169,8,4,1822.97,0,Regular Customers
16170,51,6,1885.05,0,Regular Customers
16171,59,1,73.19999999999999,0,Regular Customers
16172,95,5,1140.21,0,Regular Customers
16173,16,6,1418.32,0,Regular Customers
16174,126,3,1009.55,0,Regular Customers
16175,94,4,1037.59,0,Regular Customers
16177,50,1,331.95,0,Regular Customers
16178,138,1,197.9,0,Regular Customers
16179,61,1,215.83,0,Regular Customers
16180,100,8,10254.18,0,Regular Customers
16181,73,1,305.54,0,Regular Customers
16182,72,4,6617.65,0,Regular Customers
16183,67,1,338.71000000000004,0,Regular Customers
16184,64,6,1158.79,0,Regular Customers
16185,17,2,529.41,0,Regular Customers
16186,23,12,4006.94,0,Regular Customers
16187,32,15,6911.4400000000005,3,Loyal Customers
16188,45,4,981.86,0,Regular Customers
16189,16,2,215.48,0,Regular Customers
16190,40,1,215.08,0,Regular Customers
16191,3,13,5180.52,0,Regular Customers
16193,237,1,314.45,1,At Risk / Lost
16198,75,1,400.681,0,Regular Customers
16200,4,2,1080.62,0,Regular Customers
16201,3,4,1863.47,0,Regular Customers
16202,361,1,365.27,1,At Risk / Lost
16203,59,4,592.9,0,Regular Customers
16204,23,1,405.71,0,Regular Customers
16205,31,4,761.38,0,Regular Customers
16206,55,4,537.0600000000001,0,Regular Customers
16207,25,1,394.38,0,Regular Customers
16208,45,2,664.26,0,Regular Customers
16209,89,5,2262.62,0,Regular Customers
16210,2,18,21086.3,3,Loyal Customers
16211,89,1,547.02,0,Regular Customers
16212,19,2,690.34,0,Regular Customers
16213,79,1,159.0,0,Regular Customers
16214,171,3,1062.75,1,At Risk / Lost
16215,81,1,242.35,0,Regular Customers
16216,267,1,914.93,1,At Risk / Lost
16217,235,2,304.25,1,At Risk / Lost
16218,30,7,3084.68,0,Regular Customers
16221,37,3,864.86,0,Regular Customers
16222,318,1,846.72,1,At Risk / Lost
16224,57,4,1295.3,0,Regular Customers
16225,45,5,1096.32,0,Regular Customers
16226,203,3,255.12,1,At Risk / Lost
16227,225,1,314.22,1,At Risk / Lost
16229,87,2,1010.6,0,Regular Customers
16230,190,2,542.03,1,At Risk / Lost
16232,44,4,990.88,0,Regular Customers
16233,71,3,536.6800000000001,0,Regular Customers
16235,41,5,867.3100000000001,0,Regular Customers
16236,78,1,432.2,0,Regular Customers
16239,57,2,414.2,0,Regular Customers
16240,24,2,3718.8,0,Regular Customers
16241,10,13,2607.87,0,Regular Customers
16242,8,7,3603.21,0,Regular Customers
16243,34,2,409.1,0,Regular Customers
16244,212,2,1522.75,1,At Risk / Lost
16245,24,3,1413.66,0,Regular Customers
16247,170,1,114.56,1,At Risk / Lost
16248,62,1,152.94,0,Regular Customers
16249,53,5,1800.07,0,Regular Customers
16250,261,2,389.44,1,At Risk / Lost
16253,67,2,3683.86,0,Regular Customers
16255,17,8,2619.91,0,Regular Customers
16256,267,1,752.4300000000001,1,At Risk / Lost
16257,177,1,46.95,1,At Risk / Lost
16258,45,5,5203.51,0,Regular Customers
16260,51,1,1035.45,0,Regular Customers
16261,17,4,746.83,0,Regular Customers
16265,9,9,5447.0,0,Regular Customers
16266,74,7,861.89,0,Regular Customers
16268,71,2,667.65,0,Regular Customers
16270,353,1,1141.24,1,At Risk / Lost
16271,3,5,1429.24,0,Regular Customers
16272,117,1,411.7,0,Regular Customers
16274,373,1,357.95,1,At Risk / Lost
16275,197,1,559.87,1,At Risk / Lost
16276,177,1,810.6,1,At Risk / Lost
16278,100,1,566.38,0,Regular Customers
16279,21,3,1509.58,0,Regular Customers
16281,72,1,2062.06,0,Regular Customers
16282,340,1,168.3,1,At Risk / Lost
16283,6,5,1570.81,0,Regular Customers
16284,31,2,823.97,0,Regular Customers
16287,170,1,142.5,1,At Risk / Lost
16292,122,1,302.25,0,Regular Customers
16293,22,10,2248.99,0,Regular Customers
16295,10,4,1328.55,0,Regular Customers
16297,269,1,301.9,1,At Risk / Lost
16298,23,3,598.2,0,Regular Customers
16302,127,1,233.22,0,Regular Customers
16303,26,3,5360.63,0,Regular Customers
16305,139,1,361.22,0,Regular Customers
16306,214,6,632.27,1,At Risk / Lost
16308,38,4,2560.0,0,Regular Customers
16309,106,2,706.57,0,Regular Customers
16311,18,2,616.26,0,Regular Customers
16313,3,2,274.15000000000003,0,Regular Customers
16315,331,1,226.37,1,At Risk / Lost
16316,64,8,2938.91,0,Regular Customers
16317,120,3,1341.65,0,Regular Customers
16318,35,1,328.15000000000003,0,Regular Customers
16319,218,1,404.4,1,At Risk / Lost
16320,172,2,1038.46,1,At Risk / Lost
16321,72,5,373.65,0,Regular Customers
16322,1,2,326.75,0,Regular Customers
16323,196,1,207.50000000000003,1,At Risk / Lost
16324,128,3,428.68,0,Regular Customers
16325,47,3,594.24,0,Regular Customers
16326,6,14,3110.96,0,Regular Customers
16327,14,6,3844.22,0,Regular Customers
16330,18,3,251.91,0,Regular Customers
16332,28,7,1593.2,0,Regular Customers
16333,8,22,26626.8,3,Loyal Customers
16337,37,1,151.05,0,Regular Customers
16338,157,1,214.8,1,At Risk / Lost
16339,284,1,109.95,1,At Risk / Lost
16340,107,1,549.07,0,Regular Customers
16341,25,4,1971.87,0,Regular Customers
16342,75,4,322.41,0,Regular Customers
16343,16,2,370.48,0,Regular Customers
16344,158,1,101.1,1,At Risk / Lost
16345,44,1,575.41,0,Regular Customers
16347,11,2,887.65,0,Regular Customers
16348,32,7,1469.45,0,Regular Customers
16349,291,1,53.5,1,At Risk / Lost
16350,21,4,1116.47,0,Regular Customers
16351,333,1,153.9,1,At Risk / Lost
16352,18,2,494.44,0,Regular Customers
16353,4,23,6675.71,3,Loyal Customers
16354,63,2,395.8,0,Regular Customers
16356,198,3,211.77,1,At Risk / Lost
16357,33,3,658.88,0,Regular Customers
16358,1,4,2027.5,0,Regular Customers
16359,7,9,1750.92,0,Regular Customers
16360,5,6,3512.53,0,Regular Customers
16361,10,4,896.66,0,Regular Customers
16362,32,5,734.77,0,Regular Customers
16363,53,1,109.36,0,Regular Customers
16364,12,2,707.04,0,Regular Customers
16365,18,9,1540.42,0,Regular Customers
16366,19,1,327.3,0,Regular Customers
16367,37,2,804.49,0,Regular Customers
16368,2,2,497.43,0,Regular Customers
16369,18,3,1553.66,0,Regular Customers
16370,82,4,1320.56,0,Regular Customers
16372,33,2,367.93,0,Regular Customers
16374,66,2,473.03,0,Regular Customers
16376,9,2,987.01,0,Regular Customers
16377,267,1,676.2,1,At Risk / Lost
16378,247,3,362.95,1,At Risk / Lost
16379,4,4,2157.4,0,Regular Customers
16380,61,1,1780.59,0,Regular Customers
16383,75,2,668.36,0,Regular Customers
16384,90,2,584.5,0,Regular Customers
16385,60,3,555.89,0,Regular Customers
16386,29,2,317.2,0,Regular Customers
16387,323,1,94.36,1,At Risk / Lost
16389,53,4,1382.0700000000002,0,Regular Customers
16392,270,1,221.19,1,At Risk / Lost
16393,2,13,3046.21,0,Regular Customers
16394,57,5,1555.34,0,Regular Customers
16395,61,5,1486.9,0,Regular Customers
16398,154,2,1705.8,1,At Risk / Lost
16399,19,2,408.57,0,Regular Customers
16400,95,1,303.93,0,Regular Customers
16401,1,12,4098.32,0,Regular Customers
16402,265,2,299.6,1,At Risk / Lost
16403,312,1,177.5,1,At Risk / Lost
16404,70,1,443.05,0,Regular Customers
16405,302,2,167.25,1,At Risk / Lost
16406,19,1,163.07,0,Regular Customers
16407,13,10,2126.93,0,Regular Customers
16409,36,5,2028.88,0,Regular Customers
16411,19,2,214.65,0,Regular Customers
16412,54,1,151.83,0,Regular Customers
16413,57,1,262.2,0,Regular Customers
16414,22,2,126.25,0,Regular Customers
16415,44,1,210.35,0,Regular Customers
16416,27,3,1051.4,0,Regular Customers
16418,45,3,675.27,0,Regular Customers
16419,113,6,972.23,0,Regular Customers
16422,17,51,34684.4,3,Loyal Customers
16423,25,1,346.12,0,Regular Customers
16424,191,1,133.56,1,At Risk / Lost
16425,302,1,302.7,1,At Risk / Lost
16426,2,10,1908.25,0,Regular Customers
16427,263,2,241.06,1,At Risk / Lost
16429,106,1,284.55,0,Regular Customers
16430,57,1,300.85,0,Regular Customers
16431,213,3,642.81,1,At Risk / Lost
16432,64,1,287.40000000000003,0,Regular Customers
16433,28,1,184.26,0,Regular Customers
16434,29,7,1522.25,0,Regular Customers
16438,6,5,798.35,0,Regular Customers
16440,8,5,3640.67,0,Regular Customers
16441,67,2,381.2,0,Regular Customers
16442,2,3,616.79,0,Regular Customers
16444,46,4,654.67,0,Regular Customers
16445,34,1,230.51,0,Regular Customers
16446,1,2,168472.5,2,Champions
16447,136,1,259.01,0,Regular Customers
16448,198,1,188.89,1,At Risk / Lost
16449,198,2,707.69,1,At Risk / Lost
16450,150,1,311.92,1,At Risk / Lost
16451,88,1,266.97,0,Regular Customers
16454,45,2,6.9,0,Regular Customers
16455,64,7,1841.18,0,Regular Customers
16456,99,5,2158.37,0,Regular Customers
16457,218,1,208.36,1,At Risk / Lost
16458,3,18,3482.74,3,Loyal Customers
16460,28,3,814.72,0,Regular Customers
16461,178,1,151.42,1,At Risk / Lost
16462,74,3,136.0,0,Regular Customers
16463,21,4,1422.4,0,Regular Customers
16464,20,3,1314.68,0,Regular Customers
16466,34,7,1603.46,0,Regular Customers
16468,74,1,74.9,0,Regular Customers
16469,24,4,650.43,0,Regular Customers
16470,52,4,762.39,0,Regular Customers
16471,275,1,223.95,1,At Risk / Lost
16473,165,3,316.11,1,At Risk / Lost
16474,7,7,1871.5,0,Regular Customers
16475,88,4,544.3,0,Regular Customers
16477,64,7,2494.46,0,Regular Customers
16478,25,3,331.0,0,Regular Customers
16479,10,2,300.83,0,Regular Customers
16480,76,1,769.29,0,Regular Customers
16482,16,1,220.62,0,Regular Customers
16483,192,1,139.35,1,At Risk / Lost
16484,174,2,404.3,1,At Risk / Lost
16485,77,1,363.65,0,Regular Customers
16488,33,3,498.8,0,Regular Customers
16491,47,1,731.5,0,Regular Customers
16493,80,4,1351.63,0,Regular Customers
16494,297,1,826.53,1,At Risk / Lost
16495,3,3,684.41,0,Regular Customers
16496,9,3,1599.52,0,Regular Customers
16497,50,6,2965.69,0,Regular Customers
16498,161,2,100.97,1,At Risk / Lost
16499,360,2,365.45,1,At Risk / Lost
16500,5,6,400.86,0,Regular Customers
16503,107,4,1431.93,0,Regular Customers
16504,25,1,484.38,0,Regular Customers
16505,32,1,777.6,0,Regular Customers
16506,20,2,90.3,0,Regular Customers
16509,297,1,363.7000000000001,1,At Risk / Lost
16510,372,1,248.1,1,At Risk / Lost
16511,22,3,950.26,0,Regular Customers
16513,5,4,874.59,0,Regular Customers
16515,52,5,1627.13,0,Regular Customers
16516,30,1,101.7,0,Regular Customers
16517,277,1,162.70000000000002,1,At Risk / Lost
16518,61,2,484.32,0,Regular Customers
16519,25,2,215.08,0,Regular Customers
16520,186,3,1046.57,1,At Risk / Lost
16523,2,21,9418.47,3,Loyal Customers
16525,2,26,13027.45,3,Loyal Customers
16526,172,1,290.36,1,At Risk / Lost
16527,81,1,228.06,0,Regular Customers
16528,4,1,244.41,0,Regular Customers
16529,190,1,455.25,1,At Risk / Lost
16531,22,7,1244.59,0,Regular Customers
16532,18,3,6748.8,0,Regular Customers
16533,19,3,1095.56,0,Regular Customers
16535,5,1,593.75,0,Regular Customers
16536,110,1,548.97,0,Regular Customers
16539,3,4,1388.81,0,Regular Customers
16542,54,1,119.62,0,Regular Customers
16545,165,1,339.3,1,At Risk / Lost
16546,291,2,787.15,1,At Risk / Lost
16549,10,10,4154.64,0,Regular Customers
16550,109,5,2298.97,0,Regular Customers
16551,96,3,922.12,0,Regular Customers
16552,243,2,379.73,1,At Risk / Lost
16553,163,12,5719.82,0,Regular Customers
16554,42,3,837.1,0,Regular Customers
16555,35,2,285.89,0,Regular Customers
16556,67,7,3313.79,0,Regular Customers
16557,24,2,281.85,0,Regular Customers
16558,1,20,8338.49,3,Loyal Customers
16560,27,2,841.41,0,Regular Customers
16561,6,2,511.12,0,Regular Customers
16563,54,1,1077.74,0,Regular Customers
16565,364,1,173.7,1,At Risk / Lost
16566,15,5,614.66,0,Regular Customers
16567,194,2,865.6,1,At Risk / Lost
16569,3,1,124.2,0,Regular Customers
16570,15,10,3738.4,0,Regular Customers
16571,27,3,1421.69,0,Regular Customers
16572,127,3,1009.6,0,Regular Customers
16573,85,2,663.61,0,Regular Customers
16574,71,1,451.44,0,Regular Customers
16581,183,1,105.84,1,At Risk / Lost
16582,113,1,313.62,0,Regular Customers
16583,374,1,233.45,1,At Risk / Lost
16584,80,2,936.08,0,Regular Customers
16586,249,1,463.95,1,At Risk / Lost
16587,232,1,225.15,1,At Risk / Lost
16589,71,3,459.24,0,Regular Customers
16591,69,1,213.5,0,Regular Customers
16592,4,16,4113.68,3,Loyal Customers
16593,51,3,330.03,0,Regular Customers
16594,75,1,181.09,0,Regular Customers
16595,61,1,360.16,0,Regular Customers
16596,16,2,250.15,0,Regular Customers
16597,4,1,90.04,0,Regular Customers
16598,286,1,145.05,1,At Risk / Lost
16600,4,6,813.52,0,Regular Customers
16601,41,1,244.8,0,Regular Customers
16602,36,1,528.08,0,Regular Customers
16603,75,2,482.47,0,Regular Customers
16607,18,14,3347.71,0,Regular Customers
16609,15,7,5493.46,0,Regular Customers
16610,219,1,75.66,1,At Risk / Lost
16611,186,1,129.49,1,At Risk / Lost
16612,33,4,1187.66,0,Regular Customers
16613,70,1,618.59,0,Regular Customers
16614,183,1,506.19,1,At Risk / Lost
16616,15,2,500.42,0,Regular Customers
16617,236,1,151.85,1,At Risk / Lost
16618,31,5,2647.59,0,Regular Customers
16619,264,1,226.21,1,At Risk / Lost
16620,4,2,178.96,0,Regular Customers
16621,52,4,813.48,0,Regular Customers
16623,246,1,129.45000000000002,1,At Risk / Lost
16624,81,2,810.57,0,Regular Customers
16625,275,1,333.08,1,At Risk / Lost
16626,1,17,4413.1,3,Loyal Customers
16627,79,1,322.8,0,Regular Customers
16628,30,5,2188.05,0,Regular Customers
16629,74,2,417.73,0,Regular Customers
16633,17,6,2883.1,0,Regular Customers
16634,223,2,217.9,1,At Risk / Lost
16637,32,4,1154.47,0,Regular Customers
16638,23,10,1680.72,0,Regular Customers
16639,31,3,1257.51,0,Regular Customers
16641,106,1,231.1,0,Regular Customers
16642,5,2,688.33,0,Regular Customers
16643,246,1,487.51,1,At Risk / Lost
16644,178,2,833.78,1,At Risk / Lost
16647,170,2,214.06,1,At Risk / Lost
16648,43,1,290.66,0,Regular Customers
16650,72,1,518.42,0,Regular Customers
16652,59,7,6773.97,0,Regular Customers
16653,16,2,1212.66,0,Regular Customers
16654,141,4,601.27,0,Regular Customers
16655,18,6,3794.52,0,Regular Customers
16656,22,15,8625.8,3,Loyal Customers
16657,10,4,933.62,0,Regular Customers
16658,368,1,123.24,1,At Risk / Lost
16659,189,1,39.12,1,At Risk / Lost
16660,16,4,1267.65,0,Regular Customers
16665,362,1,135.4,1,At Risk / Lost
16666,19,1,118.98,0,Regular Customers
16667,68,2,570.13,0,Regular Customers
16668,15,6,306.72,0,Regular Customers
16669,24,3,1374.87,0,Regular Customers
16670,17,11,4095.9,0,Regular Customers
16671,28,3,1692.27,0,Regular Customers
16672,2,20,8134.94,3,Loyal Customers
16674,55,2,319.61,0,Regular Customers
16676,34,4,1592.12,0,Regular Customers
16678,3,12,3109.99,0,Regular Customers
16679,366,1,129.75,1,At Risk / Lost
16680,43,1,183.7,0,Regular Customers
16681,73,6,1770.34,0,Regular Customers
16682,5,5,1028.0,0,Regular Customers
16684,4,28,66653.56,3,Loyal Customers
16685,61,2,324.24,0,Regular Customers
16686,47,7,3062.83,0,Regular Customers
16688,1,4,1260.86,0,Regular Customers
16689,76,2,422.6,0,Regular Customers
16690,72,2,225.58,0,Regular Customers
16692,256,2,1276.0,1,At Risk / Lost
16693,69,2,482.01,0,Regular Customers
16696,135,4,657.9,0,Regular Customers
16697,241,1,112.75,1,At Risk / Lost
16698,227,2,1998.0,1,At Risk / Lost
16700,9,13,5076.55,0,Regular Customers
16701,9,13,5398.3,0,Regular Customers
16705,1,20,14034.99,3,Loyal Customers
16706,37,3,531.35,0,Regular Customers
16708,46,1,656.63,0,Regular Customers
16709,85,5,3029.87,0,Regular Customers
16710,19,10,2483.04,0,Regular Customers
16711,3,5,1651.03,0,Regular Customers
16712,9,11,3645.43,0,Regular Customers
16713,19,15,6923.13,3,Loyal Customers
16714,219,3,1161.53,1,At Risk / Lost
16715,78,1,301.72,0,Regular Customers
16716,267,2,901.2,1,At Risk / Lost
16717,24,6,3858.38,0,Regular Customers
16718,369,1,623.75,1,At Risk / Lost
16719,15,7,1790.42,0,Regular Customers
16720,26,1,155.24,0,Regular Customers
16721,262,1,292.47,1,At Risk / Lost
16722,17,13,4730.81,0,Regular Customers
16723,91,2,589.15,0,Regular Customers
16725,302,7,781.02,1,At Risk / Lost
16726,26,5,1382.02,0,Regular Customers
16727,364,1,272.82,1,At Risk / Lost
16728,46,4,1054.67,0,Regular Customers
16729,38,21,7239.92,3,Loyal Customers
16730,52,3,743.11,0,Regular Customers
16732,32,1,603.75,0,Regular Customers
16734,52,3,650.51,0,Regular Customers
16735,79,5,2300.56,0,Regular Customers
16737,53,1,417.6,0,Regular Customers
16738,298,1,3.75,1,At Risk / Lost
16739,177,1,323.0,1,At Risk / Lost
16742,47,1,464.9,0,Regular Customers
16743,29,7,2238.09,0,Regular Customers
16744,11,7,1304.76,0,Regular Customers
16745,87,17,7194.3,3,Loyal Customers
16746,5,18,6697.66,3,Loyal Customers
16747,38,2,836.0600000000001,0,Regular Customers
16748,18,5,1515.9,0,Regular Customers
16750,45,5,623.93,0,Regular Customers
16751,31,1,1764.72,0,Regular Customers
16752,373,1,207.5,1,At Risk / Lost
16753,58,1,223.92,0,Regular Customers
16754,372,1,2002.4,1,At Risk / Lost
16755,114,3,1496.83,0,Regular Customers
16756,215,1,239.4,1,At Risk / Lost
16757,319,1,106.83,1,At Risk / Lost
16758,65,1,369.34,0,Regular Customers
16759,8,3,789.79,0,Regular Customers
16761,97,1,316.62,0,Regular Customers
16762,20,3,1501.38,0,Regular Customers
16763,199,1,611.8499999999999,1,At Risk / Lost
16764,4,13,2799.25,0,Regular Customers
16765,294,1,34.0,1,At Risk / Lost
16766,273,2,1145.6,1,At Risk / Lost
16767,31,11,5580.6,0,Regular Customers
16768,48,3,478.09,0,Regular Customers
16769,260,1,380.39,1,At Risk / Lost
16770,58,5,770.1,0,Regular Customers
16771,33,5,2246.81,0,Regular Customers
16773,57,1,171.59,0,Regular Customers
16774,68,4,661.52,0,Regular Customers
16775,10,11,1695.66,0,Regular Customers
16776,60,1,388.28,0,Regular Customers
16777,80,2,226.35,0,Regular Customers
16778,74,2,245.94,0,Regular Customers
16779,2,22,10629.72,3,Loyal Customers
16780,100,2,425.19,0,Regular Customers
16781,372,1,311.25,1,At Risk / Lost
16782,10,13,2279.9,0,Regular Customers
16784,20,1,107.6,0,Regular Customers
16788,123,2,597.48,0,Regular Customers
16789,8,1,80.80000000000001,0,Regular Customers
16790,4,6,1545.62,0,Regular Customers
16791,29,7,1721.78,0,Regular Customers
16792,282,2,110.38,1,At Risk / Lost
16793,57,1,243.84,0,Regular Customers
16794,1,10,1222.71,0,Regular Customers
16795,365,1,414.88,1,At Risk / Lost
16796,89,1,305.62,0,Regular Customers
16800,11,1,1201.49,0,Regular Customers
16801,163,4,1619.73,1,At Risk / Lost
16803,65,1,332.3,0,Regular Customers
16804,23,3,536.99,0,Regular Customers
16805,174,2,460.59,1,At Risk / Lost
16806,103,4,801.49,0,Regular Customers
16807,143,3,1121.59,0,Regular Customers
16808,99,2,288.42,0,Regular Customers
16809,23,5,914.69,0,Regular Customers
16810,192,1,309.54,1,At Risk / Lost
16811,5,2,547.07,0,Regular Customers
16812,361,1,479.35,1,At Risk / Lost
16813,8,10,1692.98,0,Regular Customers
16814,14,21,6509.1,3,Loyal Customers
16816,103,4,417.06,0,Regular Customers
16817,3,9,1604.75,0,Regular Customers
16818,11,11,3349.57,0,Regular Customers
16820,96,1,497.61,0,Regular Customers
16823,227,1,358.38,1,At Risk / Lost
16824,16,2,460.64,0,Regular Customers
16825,39,2,775.18,0,Regular Customers
16826,51,1,341.7,0,Regular Customers
16828,93,2,128.5,0,Regular Customers
16829,157,1,197.22,1,At Risk / Lost
16830,39,1,325.91,0,Regular Customers
16832,184,3,199.15,1,At Risk / Lost
16833,1,4,1106.53,0,Regular Customers
16834,228,1,413.46,1,At Risk / Lost
16835,128,2,180.85,0,Regular Customers
16836,40,2,251.87,0,Regular Customers
16837,31,11,3170.98,0,Regular Customers
16838,197,2,588.85,1,At Risk / Lost
16839,9,34,16594.35,3,Loyal Customers
16841,37,6,1869.82,0,Regular Customers
